date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:51:44	100146/100146	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20May%202024%2018:04:49%20GMT	https://azurecreditunion.com/	bank/bank/azurecreditunion.com/index.html	(from )
17:51:46	134/134	---M-Z	200	added ('OK')	text/plain	date:Sat,%2006%20Jul%202024%2016:51:45%20GMT	https://azurecreditunion.com/robots.txt		(from )
17:51:47	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Jul%202024%2016:51:48%20GMT	http://azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/ftsswzcl/8f0rt.css	bank/bank/azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/ftsswzcl/8f0rt.1.delayed	(from https://azurecreditunion.com/)
17:51:48	146/146	---M--	403	error ('Forbidden')	text/html	date:Sat,%2006%20Jul%202024%2016:51:48%20GMT	http://code.jivosite.com/	bank/bank/code.jivosite.com/index.html	(from https://azurecreditunion.com/)
17:51:48	5842/5842	---MC-	200	added ('OK')	text/html	date:Sat,%2006%20Jul%202024%2016:51:47%20GMT	https://gmpg.org/xfn/11	bank/bank/gmpg.org/xfn/11.html	(from https://azurecreditunion.com/)
17:51:48	30430/30430	---MCZ	200	added ('OK')	text/xml	date:Sat,%2006%20Jul%202024%2016:51:48%20GMT	https://azurecreditunion.com/feed/	bank/bank/azurecreditunion.com/feed/index.html	(from https://azurecreditunion.com/)
17:51:49	233509/233509	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20May%202024%2018:04:49%20GMT	https://azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/ftsswzcl/8f0rt.css	bank/bank/azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/ftsswzcl/8f0rt.css	(from https://azurecreditunion.com/)
17:51:51	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Jul%202024%2016:51:49%20GMT	http://azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/lplro701/8f0rt.css	bank/bank/azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/lplro701/8f0rt.3.delayed	(from https://azurecreditunion.com/)
17:51:51	788/788	---M-Z	200	added ('OK')	application/rss+xml	etag:%2211cc842be1ebe5583ee47735aa27f286%22	https://azurecreditunion.com/comments/feed/	bank/bank/azurecreditunion.com/comments/feed/index.html	(from https://azurecreditunion.com/)
17:51:51	38858/38858	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20May%202024%2018:04:49%20GMT	https://azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/lplro701/8f0rt.css	bank/bank/azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/lplro701/8f0rt.css	(from https://azurecreditunion.com/)
17:51:52	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Jul%202024%2016:51:52%20GMT	http://azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/kxy2zkp2/8f0rt.css	bank/bank/azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/kxy2zkp2/8f0rt.css	(from https://azurecreditunion.com/)
17:51:53	2662/2662	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20May%202024%2018:04:49%20GMT	https://azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/kxy2zkp2/8f0rt.css	bank/bank/azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/kxy2zkp2/8f0rt.css	(from https://azurecreditunion.com/)
17:51:54	146740/146740	---M-Z	200	added ('OK')	text/css	date:Wed,%2026%20Jun%202024%2008:41:28%20GMT	https://azurecreditunion.com/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.21.7	bank/bank/azurecreditunion.com/wp-content/plugins/elementor/assets/css/frontend-lite.min4ecf.css	(from https://azurecreditunion.com/)
17:51:55	8321/8321	---M-Z	200	added ('OK')	text/css	date:Sun,%2016%20Jun%202024%2018:11:07%20GMT	https://azurecreditunion.com/wp-content/uploads/elementor/css/post-399.css?ver=1716480278	bank/bank/azurecreditunion.com/wp-content/uploads/elementor/css/post-3992d9b.css	(from https://azurecreditunion.com/)
17:51:56	19820/19820	---M-Z	200	added ('OK')	text/css	date:Mon,%2027%20May%202024%2009:32:08%20GMT	https://azurecreditunion.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0	bank/bank/azurecreditunion.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.mind54b.css	(from https://azurecreditunion.com/)
17:51:57	16471/16471	---M-Z	200	added ('OK')	text/css	date:Sun,%2023%20Apr%202023%2011:22:46%20GMT	https://azurecreditunion.com/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	bank/bank/azurecreditunion.com/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://azurecreditunion.com/)
17:51:58	36851/36851	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Jun%202024%2016:51:49%20GMT	https://azurecreditunion.com/wp-content/uploads/elementor/css/post-599.css?ver=1716480648	bank/bank/azurecreditunion.com/wp-content/uploads/elementor/css/post-59947ca.css	(from https://azurecreditunion.com/)
17:51:59	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Jul%202024%2016:51:59%20GMT	http://azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/jo2lsnyo/8f0rt.css	bank/bank/azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/jo2lsnyo/8f0rt.c.delayed	(from https://azurecreditunion.com/)
17:52:00	144650/144650	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20May%202024%2018:04:49%20GMT	https://azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/jo2lsnyo/8f0rt.css	bank/bank/azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/jo2lsnyo/8f0rt.css	(from https://azurecreditunion.com/)
17:52:02	3162/3162	---MC-	200	added ('OK')	text/css	date:Sat,%2006%20Jul%202024%2016:52:01%20GMT	https://fonts.googleapis.com/css?family=Outfit%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CSpace+Grotesk%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.5.3	bank/bank/fonts.googleapis.com/cssa318.css	(from https://azurecreditunion.com/)
17:52:02	58071/58071	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Feb%202024%2011:51:58%20GMT	https://azurecreditunion.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	bank/bank/azurecreditunion.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://azurecreditunion.com/)
17:52:03	669/669	---M-Z	200	added ('OK')	text/css	date:Sun,%2023%20Apr%202023%2011:22:46%20GMT	https://azurecreditunion.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	bank/bank/azurecreditunion.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://azurecreditunion.com/)
17:52:04	675/675	---M-Z	200	added ('OK')	text/css	date:Sun,%2023%20Apr%202023%2011:22:46%20GMT	https://azurecreditunion.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	bank/bank/azurecreditunion.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://azurecreditunion.com/)
17:52:05	87553/87553	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Nov%202023%2015:05:50%20GMT	https://azurecreditunion.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	bank/bank/azurecreditunion.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://azurecreditunion.com/)
17:52:06	13577/13577	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2009%20Jun%202023%2011:19:24%20GMT	https://azurecreditunion.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	bank/bank/azurecreditunion.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://azurecreditunion.com/)
17:52:07	1561/1561	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Jul%202024%2016:52:07%20GMT	https://fonts.gstatic.com/	bank/bank/fonts.gstatic.com/index.html	(from https://azurecreditunion.com/)
17:52:08	57887/57887	---MCZ	200	added ('OK')	application/json	date:Sat,%2006%20Jul%202024%2016:52:08%20GMT	https://azurecreditunion.com/wp-json/wp/v2/pages/599	bank/bank/azurecreditunion.com/wp-json/wp/v2/pages/599.json	(from https://azurecreditunion.com/)
17:52:10	215315/215315	---MCZ	200	added ('OK')	application/json	date:Sat,%2006%20Jul%202024%2016:52:09%20GMT	https://azurecreditunion.com/wp-json/	bank/bank/azurecreditunion.com/wp-json/index.html	(from https://azurecreditunion.com/)
17:52:10	834/834	---M-Z	200	added ('OK')	text/xml	date:Sat,%2006%20Jul%202024%2016:52:10%20GMT	https://azurecreditunion.com/xmlrpc.php?rsd	bank/bank/azurecreditunion.com/xmlrpc0db0.php	(from https://azurecreditunion.com/)
17:52:11	2108/2108	---M-Z	200	added ('OK')	application/json	date:Sat,%2006%20Jul%202024%2016:52:10%20GMT	https://azurecreditunion.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fazurecreditunion.com%2F	bank/bank/azurecreditunion.com/wp-json/oembed/1.0/embedc963.json	(from https://azurecreditunion.com/)
17:52:12	2270/2270	---M-Z	200	added ('OK')	text/xml	date:Sat,%2006%20Jul%202024%2016:52:12%20GMT	https://azurecreditunion.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fazurecreditunion.com%2F&format=xml	bank/bank/azurecreditunion.com/wp-json/oembed/1.0/embeda3f6	(from https://azurecreditunion.com/)
17:52:12	16946/16946	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2004:03:10%20GMT	https://azurecreditunion.com/wp-content/uploads/2023/10/Azure-Favicon-1.png	bank/bank/azurecreditunion.com/wp-content/uploads/2023/10/Azure-Favicon-1.png	(from https://azurecreditunion.com/)
17:52:13	25266/25266	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2004:03:15%20GMT	https://azurecreditunion.com/wp-content/uploads/2023/10/Azure-Logo-Black-2.png	bank/bank/azurecreditunion.com/wp-content/uploads/2023/10/Azure-Logo-Black-2.png	(from https://azurecreditunion.com/)
17:52:16	25360/25360	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2004:03:19%20GMT	https://azurecreditunion.com/wp-content/uploads/2023/10/Azure-Logo-White-2.png	bank/bank/azurecreditunion.com/wp-content/uploads/2023/10/Azure-Logo-White-2.png	(from https://azurecreditunion.com/)
17:52:17	134/134	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Jul%202024%2016:52:15%20GMT	http://code.tidio.co/	bank/bank/code.tidio.co/index.html	(from https://azurecreditunion.com/)
17:52:17	64694/64694	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20May%202024%2021:01:13%20GMT	https://azurecreditunion.com/about-us/	bank/bank/azurecreditunion.com/about-us/index.html	(from https://azurecreditunion.com/)
17:52:18	8847/8847	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Jul%202024%2016:52:16%20GMT	https://dashboard.azurecreditunion.com/login	bank/bank/dashboard.azurecreditunion.com/login.html	(from https://azurecreditunion.com/)
17:52:19	71669/71669	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20May%202024%2021:01:13%20GMT	https://azurecreditunion.com/privacy-policy-2/	bank/bank/azurecreditunion.com/privacy-policy-2/index.html	(from https://azurecreditunion.com/)
17:52:19	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2006%20Jul%202024%2016:52:19%20GMT	https://dashboard.azurecreditunion.com/signup/	bank/bank/dashboard.azurecreditunion.com/signup/index.html	(from https://azurecreditunion.com/)
17:52:21	59289/59289	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20May%202024%2021:01:16%20GMT	https://azurecreditunion.com/contact-2/	bank/bank/azurecreditunion.com/contact-2/index.html	(from https://azurecreditunion.com/)
17:52:21	9929/9929	---M-Z	200	added ('OK')	text/css	date:Wed,%2026%20Jun%202024%2008:41:28%20GMT	https://azurecreditunion.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	bank/bank/azurecreditunion.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://azurecreditunion.com/)
17:52:21	8302/8302	---M--	200	added ('OK')	image/webp	date:Tue,%2010%20Oct%202023%2003:18:37%20GMT	https://azurecreditunion.com/wp-content/uploads/2023/03/payment-solutions-balance-card.webp	bank/bank/azurecreditunion.com/wp-content/uploads/2023/03/payment-solutions-balance-card.webp	(from https://azurecreditunion.com/)
17:52:23	83602/83602	---M--	200	added ('OK')	image/webp	date:Tue,%2010%20Oct%202023%2003:18:39%20GMT	https://azurecreditunion.com/wp-content/uploads/2023/03/payment-solutions-credit-card.webp	bank/bank/azurecreditunion.com/wp-content/uploads/2023/03/payment-solutions-credit-card.webp	(from https://azurecreditunion.com/)
17:52:23	36058/36058	---M--	200	added ('OK')	image/webp	date:Tue,%2010%20Oct%202023%2003:18:37%20GMT	https://azurecreditunion.com/wp-content/uploads/2023/03/payment-solutions-worker-card.webp	bank/bank/azurecreditunion.com/wp-content/uploads/2023/03/payment-solutions-worker-card.webp	(from https://azurecreditunion.com/)
17:52:25	14364/14364	---M--	200	added ('OK')	image/webp	etag:%22381c-5cd1dd4f54f49%22	https://affirm.uicore.co/business-consultant/wp-content/uploads/sites/2/2021/09/business-consultant-side-1.webp	bank/bank/affirm.uicore.co/business-consultant/wp-content/uploads/sites/2/2021/09/business-consultant-side-1.webp	(from https://azurecreditunion.com/)
17:52:26	16882/16882	---M--	200	added ('OK')	image/webp	etag:%2241f2-5cd1dd50973ff%22	https://affirm.uicore.co/business-consultant/wp-content/uploads/sites/2/2021/09/business-consultant-side-3.webp	bank/bank/affirm.uicore.co/business-consultant/wp-content/uploads/sites/2/2021/09/business-consultant-side-3.webp	(from https://azurecreditunion.com/)
17:52:26	15152/15152	---M--	200	added ('OK')	image/webp	etag:%223b30-5cd1dd4ff2edb%22	https://affirm.uicore.co/business-consultant/wp-content/uploads/sites/2/2021/09/business-consultant-side-2.webp	bank/bank/affirm.uicore.co/business-consultant/wp-content/uploads/sites/2/2021/09/business-consultant-side-2.webp	(from https://azurecreditunion.com/)
17:52:29	32963/32963	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Oct%202023%2004:03:11%20GMT	https://azurecreditunion.com/wp-content/uploads/2023/10/Azure-Favicon.png	bank/bank/azurecreditunion.com/wp-content/uploads/2023/10/Azure-Favicon.png	(from https://azurecreditunion.com/)
17:52:31	92090/92090	---M--	200	added ('OK')	image/webp	date:Tue,%2010%20Oct%202023%2003:18:47%20GMT	https://azurecreditunion.com/wp-content/uploads/2023/03/business-consultant-testimonial.webp	bank/bank/azurecreditunion.com/wp-content/uploads/2023/03/business-consultant-testimonial.webp	(from https://azurecreditunion.com/)
17:52:31	36144/36144	---M--	200	added ('OK')	image/webp	date:Tue,%2010%20Oct%202023%2003:18:34%20GMT	https://azurecreditunion.com/wp-content/uploads/2023/02/finance-hero-guy.webp	bank/bank/azurecreditunion.com/wp-content/uploads/2023/02/finance-hero-guy.webp	(from https://azurecreditunion.com/)
17:52:33	77760/77760	---M--	200	added ('OK')	image/webp	date:Tue,%2010%20Oct%202023%2003:18:32%20GMT	https://azurecreditunion.com/wp-content/uploads/2023/02/vault-finance-blog-post-3-1024x682.webp	bank/bank/azurecreditunion.com/wp-content/uploads/2023/02/vault-finance-blog-post-3-1024x682.webp	(from https://azurecreditunion.com/)
17:52:33	35734/35734	---M--	200	added ('OK')	image/webp	date:Tue,%2010%20Oct%202023%2003:18:26%20GMT	https://azurecreditunion.com/wp-content/uploads/2023/02/finance-about-us-quality-service.webp	bank/bank/azurecreditunion.com/wp-content/uploads/2023/02/finance-about-us-quality-service.webp	(from https://azurecreditunion.com/)
17:52:35	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Jul%202024%2016:52:34%20GMT	http://azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/1b70s4jp/8f0rt.css	bank/bank/azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/1b70s4jp/8f0rt.28.delayed	(from https://azurecreditunion.com/)
17:52:35	1192/1192	---M-Z	200	added ('OK')	text/css	date:Thu,%2023%20May%202024%2018:04:49%20GMT	https://azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/1b70s4jp/8f0rt.css	bank/bank/azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/1b70s4jp/8f0rt.css	(from https://azurecreditunion.com/)
17:52:37	11513/11513	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2002%20Mar%202024%2005:53:38%20GMT	https://azurecreditunion.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.9.5	bank/bank/azurecreditunion.com/wp-content/plugins/contact-form-7/includes/swv/js/indexd9cd.js	(from https://azurecreditunion.com/)
17:52:37	13054/13054	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2002%20Mar%202024%2005:53:38%20GMT	https://azurecreditunion.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.9.5	bank/bank/azurecreditunion.com/wp-content/plugins/contact-form-7/includes/js/indexd9cd.js	(from https://azurecreditunion.com/)
17:52:38	24748/24748	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Oct%202023%2015:06:32%20GMT	https://azurecreditunion.com/wp-content/uploads/uicore-global.js?ver=5004	bank/bank/azurecreditunion.com/wp-content/uploads/uicore-global31f3.js	(from https://azurecreditunion.com/)
17:52:39	17637/17637	---M-Z	200	added ('OK')	application/javascript	etag:%22668400ea-1ad3%22	http://code.jivosite.com/widget/sjnJdAv0IQ?ver=1.3.6.1	bank/bank/code.jivosite.com/widget/sjnJdAv0IQb9cd	(from https://azurecreditunion.com/)
17:52:40	41661/41661	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2010%20Oct%202023%2003:01:20%20GMT	https://azurecreditunion.com/wp-content/plugins/uicore-framework/assets/js/elementor/widgets/fluid.js?ver=4.1.3	bank/bank/azurecreditunion.com/wp-content/plugins/uicore-framework/assets/js/elementor/widgets/fluida352.js	(from https://azurecreditunion.com/)
17:52:41	1801/1801	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2023%20Apr%202023%2011:22:46%20GMT	https://azurecreditunion.com/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	bank/bank/azurecreditunion.com/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from https://azurecreditunion.com/)
17:52:42	8100/8100	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2010%20Oct%202023%2003:01:20%20GMT	https://azurecreditunion.com/wp-content/plugins/uicore-framework/assets/js/elementor/widgets/split.js?ver=4.1.3	bank/bank/azurecreditunion.com/wp-content/plugins/uicore-framework/assets/js/elementor/widgets/splita352.js	(from https://azurecreditunion.com/)
17:52:45	22878/22878	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2030%20Apr%202023%2023:09:06%20GMT	https://azurecreditunion.com/wp-content/plugins/gtranslate/js/float.js?ver=6.5.3	bank/bank/azurecreditunion.com/wp-content/plugins/gtranslate/js/floatef10.js	(from https://azurecreditunion.com/)
17:52:46	4997/4997	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Jun%202024%2008:41:28%20GMT	https://azurecreditunion.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.21.7	bank/bank/azurecreditunion.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min4ecf.js	(from https://azurecreditunion.com/)
17:52:46	134952/134952	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2010%20Oct%202023%2003:01:13%20GMT	https://azurecreditunion.com/wp-content/plugins/bdthemes-element-pack/assets/js/bdt-uikit.min.js?ver=3.15.1	bank/bank/azurecreditunion.com/wp-content/plugins/bdthemes-element-pack/assets/js/bdt-uikit.min5829.js	(from https://azurecreditunion.com/)
17:52:48	67411/67411	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Jun%202024%2008:41:28%20GMT	https://azurecreditunion.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.21.7	bank/bank/azurecreditunion.com/wp-content/plugins/elementor/assets/js/frontend-modules.min4ecf.js	(from https://azurecreditunion.com/)
17:52:48	21438/21438	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2002%20Feb%202023%2022:06:32%20GMT	https://azurecreditunion.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	bank/bank/azurecreditunion.com/wp-includes/js/jquery/ui/core.min3f14.js	(from https://azurecreditunion.com/)
17:52:49	40254/40254	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2026%20Jun%202024%2008:41:28%20GMT	https://azurecreditunion.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.21.7	bank/bank/azurecreditunion.com/wp-content/plugins/elementor/assets/js/frontend.min4ecf.js	(from https://azurecreditunion.com/)
17:52:50	668/668	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2010%20Oct%202023%2003:01:13%20GMT	https://azurecreditunion.com/wp-content/plugins/bdthemes-element-pack/assets/js/common/helper.min.js?ver=6.12.0	bank/bank/azurecreditunion.com/wp-content/plugins/bdthemes-element-pack/assets/js/common/helper.minaf33.js	(from https://azurecreditunion.com/)
17:52:51	134/134	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Jul%202024%2016:52:51%20GMT	http://code.tidio.co/gdw2h1tkrrgccilqaawnny4gdizlfzzk.js	bank/bank/code.tidio.co/gdw2h1tkrrgccilqaawnny4gdizlfzzk.38.delayed	(from https://azurecreditunion.com/)
17:52:55	25/25	---M--	200	added ('OK')	text/plain	etag:%227f564a4-19-3ef0a6a1b08c0%22	https://gmpg.org/robots.txt		(from https://azurecreditunion.com/)
17:52:55	2067/2067	---M--	200	added ('OK')	text/css	etag:%2264e18331-813-3ef0a663b3680%22	https://gmpg.org/xfn/default.css	bank/bank/gmpg.org/xfn/default.css	(from https://gmpg.org/xfn/11)
17:52:57	4170/4170	---MC-	200	added ('OK')	text/html	date:Sat,%2006%20Jul%202024%2016:52:56%20GMT	https://gmpg.org/xfn/.	bank/bank/gmpg.org/xfn/.html	(from https://gmpg.org/xfn/11)
17:52:59	16269/16269	---MC-	200	added ('OK')	text/html	date:Sat,%2006%20Jul%202024%2016:52:59%20GMT	https://gmpg.org/xfn/intro	bank/bank/gmpg.org/xfn/intro.html	(from https://gmpg.org/xfn/11)
17:53:00	7342/7342	---MC-	200	added ('OK')	text/html	date:Sat,%2006%20Jul%202024%2016:53:00%20GMT	https://gmpg.org/xfn/faq	bank/bank/gmpg.org/xfn/faq.html	(from https://gmpg.org/xfn/11)
17:53:01	3789/3789	---MC-	200	added ('OK')	text/html	date:Sat,%2006%20Jul%202024%2016:53:00%20GMT	https://gmpg.org/xfn/thanks	bank/bank/gmpg.org/xfn/thanks.html	(from https://gmpg.org/xfn/11)
17:53:01	26/26	---M--	200	added ('OK')	text/plain	etag:%22668400ea-1a%22	http://code.jivosite.com/robots.txt		(from https://azurecreditunion.com/)
17:53:03	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Jul%202024%2016:53:03%20GMT	http://azurecreditunion.com/wp-content/plugins/bdthemes-element-pack/images/backgrounds/divider-icon.svg	bank/bank/azurecreditunion.com/wp-content/plugins/bdthemes-element-pack/images/backgrounds/divider-icon.3f.delayed	(from https://azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/ftsswzcl/8f0rt.css)
17:53:06	48953/48953	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Jul%202024%2016:53:05%20GMT	https://azurecreditunion.com/wp-content/plugins/bdthemes-element-pack/images/backgrounds/divider-icon.svg	bank/bank/azurecreditunion.com/wp-content/plugins/bdthemes-element-pack/images/backgrounds/divider-icon.40.delayed	(from https://azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/ftsswzcl/8f0rt.css)
17:53:06	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2006%20Jul%202024%2016:53:06%20GMT	http://azurecreditunion.com/wp-content/plugins/bdthemes-element-pack/assets/images/loading.svg	bank/bank/azurecreditunion.com/wp-content/plugins/bdthemes-element-pack/assets/images/loading.svg	(from https://azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/lplro701/8f0rt.css)
17:53:07	773/773	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2010%20Oct%202023%2003:01:13%20GMT	https://azurecreditunion.com/wp-content/plugins/bdthemes-element-pack/assets/images/loading.svg	bank/bank/azurecreditunion.com/wp-content/plugins/bdthemes-element-pack/assets/images/loading.svg	(from https://azurecreditunion.com/wp-content/cache/speedycache/azurecreditunion.com/assets/lplro701/8f0rt.css)
17:53:09	218896/218896	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2027%20May%202024%2009:32:08%20GMT	https://azurecreditunion.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.30.0	bank/bank/azurecreditunion.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc63f.eot	(from https://azurecreditunion.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0)
17:53:11	118972/118972	---M--	200	added ('OK')	x-font/woff	date:Mon,%2027%20May%202024%2009:32:08%20GMT	https://azurecreditunion.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.30.0	bank/bank/azurecreditunion.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc63f.woff	(from https://azurecreditunion.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0)
17:53:11	97132/97132	---M--	200	added ('OK')	application/font-woff2	date:Mon,%2027%20May%202024%2009:32:08%20GMT	https://azurecreditunion.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.30.0	bank/bank/azurecreditunion.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc63f.woff2	(from https://azurecreditunion.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0)
17:53:15	330797/330797	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2027%20May%202024%2009:32:08%20GMT	https://azurecreditunion.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.30.0	bank/bank/azurecreditunion.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsc63f.svg	(from https://azurecreditunion.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0)
